Time,Link,Beam Index RX,Beam Index TX,MCS RX,MCS TX,Mbps TX,Packet Error(%),RCPI (dBm),MCS mode,Sent (Mbps),Received (Mbps),Restransmits,RTT (Mean),RTT (Max),RTT (Min),Scenario
7/1/2021 5:04,P/A/2/1,51,53,9,9,560.23,3.26,-64.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,A/P/1/2,14,14,9,9,4.12,1.86,-62.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,P/A/2/1,50,53,9,9,795.13,0.48,-65.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,A/P/1/2,14,14,9,9,3.62,1.62,-62.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,P/A/2/1,52,53,9,9,628.19,1.38,-64.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,A/P/1/2,13,14,9,9,5.2,3.63,-62.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,P/A/2/1,51,53,9,9,726.01,0.91,-65,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,A/P/1/2,14,14,9,9,4.28,1.8,-62.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,P/A/2/1,50,53,10,9,783.08,0.47,-66,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
7/1/2021 5:04,A/P/1/2,13,14,9,10,3.36,2.58,-62.5,auto,498.66,497.98,50,3.84,10.66,0.66,Normal
6/19/2021 6:12,P/A/2/1,51,53,6,3,285.79,0.22,-74.5,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,51,53,4,4,560.52,0.32,-74.5,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,15,16,4,6,4.8,0.22,-80,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,51,53,6,3,567.22,0.21,-75,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,15,16,4,7,3.57,0.22,-79.5,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,51,53,7,3,574.38,0.39,-74.5,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,15,16,3,6,3.44,0.53,-80,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,51,53,6,4,514.22,0.2,-75.25,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,14,16,4,6,2.06,0.12,-79.5,auto,499.91,498.2,149,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,50,53,4,4,385.64,0.07,-76,auto,499.94,499.85,94,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,15,16,4,8,2.13,0.85,-79.5,auto,499.94,499.85,94,1.25,3.15,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,52,53,7,6,235.48,0.72,-74.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,13,16,3,6,4.09,16.98,-80.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,15,16,4,6,3.93,0.36,-79.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,50,53,6,3,559.08,0.49,-75.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:12,P/A/2/1,50,53,4,3,575.1,0.41,-75,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:12,A/P/1/2,14,16,3,7,4.07,0,-80,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,2,573.09,0.63,-74.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,6,4.33,0,-79.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,6,4,567.5,0.17,-75.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,7,2.55,0,-79.5,auto,499.94,499.85,94,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,382.06,0.4,-75,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,7,3.52,0.87,-79.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,3,163.32,0.2,-74.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.48,1.23,-79.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,568.65,1.49,-74.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,6,7,4.07,0.06,-79,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.3,0.24,-79.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,8,4,572.54,1.19,-74.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,576.43,1.43,-74.5,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,3.97,1.7,-80,auto,499.94,499.77,265,3.1,11.4,0.37,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,553.55,1.07,-74,auto,499.94,499.77,265,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,6,2.77,0.25,-79,auto,499.94,499.77,265,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,423,0.18,-75,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,488.56,0.11,-74.5,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,6,0.89,1.31,-79.67,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,3,554.12,0,-74.5,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,3.76,3.84,-80,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,3.71,0.64,-80,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,574.08,0.22,-74.5,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.24,1.14,-79.5,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.19,0.6,-79.5,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,564.69,0.15,-75,auto,499.92,498.74,126,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,471.67,0.64,-75,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,3.34,0.67,-79,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,6,3,82.08,0.47,-75,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,4,0.82,0.74,-80,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,577.9,1.37,-74.5,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.76,0.81,-80,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,567.59,0.48,-74.5,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,7,4.95,1.1,-80,auto,499.95,499.82,49,1.82,3.39,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,557.67,1.66,-74.5,auto,499.95,499.82,49,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.92,1.4,-79.5,auto,499.95,499.82,49,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,540.75,0.21,-75,auto,499.95,499.82,49,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.87,0.32,-79.5,auto,499.95,499.82,49,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,3.51,0.89,-79,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,3,523.84,0.26,-75,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,33.78,0.26,-75,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,0.33,1.15,-79.5,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,6,4,565.07,0.21,-74.5,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,8,4.12,0.59,-79.5,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,4,3,569.6,0.11,-75.5,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,8,4.2,0.16,-79,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,574.14,0.07,-74,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,568.61,0,-74.5,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,8,3.89,2.72,-80,auto,499.92,499.25,4,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,49.14,0.17,-75,auto,499.91,498.17,25,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,3.71,3.12,-80,auto,499.91,498.17,25,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,491.53,0.74,-74.5,auto,499.91,498.17,25,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,0.03,0.57,-79,auto,499.91,498.17,25,1.66,3.86,0.39,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,7,4.13,0.19,-79.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,4,3,579.13,0.81,-75.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,6,4,570.52,0.88,-74.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,5,6,4.17,0.52,-80.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,6,573.2,0.72,-74.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,6,7,4.08,0.62,-79,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,547.76,0.43,-74.5,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,6,4.03,0.71,-80,auto,499.91,498.17,25,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,96.34,0.42,-74,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,6,4.17,0.08,-79.5,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,462.53,0.77,-74.5,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,3.87,1.17,-79,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,3,494.48,0.42,-74.5,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,8,3.56,1.13,-79.5,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,6,3.33,3.41,-79,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,633.92,0.07,-74,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,572.08,1.86,-74,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,6,3.95,0.57,-79.5,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,568.78,1.15,-74,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.02,0.8,-80,auto,499.99,499.77,119,2.66,5.23,0.62,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,132.64,0.77,-75,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,4.1,1.02,-80.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,417.26,0.38,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,0.56,2.51,-79,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,577.11,0,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,3.86,0.38,-79.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,569.07,0.63,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,4.88,0.28,-80,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,4.8,3.38,-79,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,6,3,559.12,0.64,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,547.7,0.46,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,6,4.53,0,-80.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,2,552.17,0.28,-74.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,2,7,3.57,1.2,-80.5,auto,499.95,499.84,103,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,2,6,0.61,1.5,-79,auto,495.71,491.44,98,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,561.11,0.29,-74,auto,495.71,491.44,98,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,3.4,0.58,-80.5,auto,495.71,491.44,98,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,565.58,0.52,-74,auto,495.71,491.44,98,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,7,4.12,2.93,-80.5,auto,495.71,491.44,98,2.11,3.58,1.02,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,3,570.05,0.48,-74.5,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,4.05,0.27,-79.5,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,564.59,0.9,-74,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,3.99,0,-79.5,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,7,4.27,0.72,-80,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,241.95,0.81,-74.5,auto,495.71,491.44,98,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,318.32,0.12,-74.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,1.32,1.36,-79,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,4,3,574.37,0.83,-75,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,6,7,2.62,0.39,-79.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,4,505.59,1.26,-74.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,3,4,4.22,0,-79.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,4,574.08,0.16,-74,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,4,6,3.58,0.86,-79.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,50,53,6,4,607.36,0.26,-75.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,7,3.86,0.91,-79.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,4,293.51,0.64,-74.5,auto,499.98,499.87,25,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,A/P/1/2,15,16,4,6,1.68,0.09,-79.5,auto,499.96,499.86,116,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,52,53,7,3,390.32,1.09,-74.5,auto,499.96,499.86,116,2.56,8.9,0.46,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,7,3,487.14,0.37,-74.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,3,8,2.48,0.74,-80.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:13,P/A/2/1,51,53,6,6,583.95,0.32,-74.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:13,A/P/1/2,14,16,6,6,4.89,0.32,-80,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,546.75,0.45,-74.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,4,6,4.15,0.16,-80,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,6,6,532.21,1.38,-74.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,7,4.47,1.32,-79.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,6,4,342.43,0.84,-74.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,4,6,3.83,4.89,-80.5,auto,499.96,499.86,116,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,6,3,218.16,0.15,-74.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,4,6,2.76,2.21,-79.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,4,7,1.68,5.78,-80.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,3,541.6,1.07,-73.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,466.16,0.25,-74.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,7,3.75,0,-80.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,501.48,1,-74.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,7,3.36,2.96,-80,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,634.79,0,-74.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,8,2.97,1.9,-80.5,auto,493.93,492.24,67,3.42,21.66,0.51,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,462.54,0.12,-74.5,auto,493.93,492.24,67,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,6,3.72,2.41,-80,auto,493.93,492.24,67,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,8,4,145.09,0.17,-74,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,2.57,2.92,-79,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,1.42,1.4,-79.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,8,4,582.91,1.62,-74,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,4.6,0.75,-79.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,4,6,4.12,4.53,-80.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,539.42,1.12,-74.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,8,3,534.54,0.2,-74.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,7,3.15,1.03,-80.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,6,3,619.16,0.36,-74.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,6,3.71,0.84,-80.5,auto,493.95,487.38,318,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,454,0.35,-74.5,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,2.69,1.05,-79,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,99.06,0.45,-74,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,0.96,1.12,-79.5,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,6,570.41,0.7,-74,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,4,7,4.2,1.34,-80,auto,499.98,499.78,215,2.46,4.84,0.4,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,4,7,4.59,0.6,-79,auto,499.98,499.78,215,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,6,6,576.15,1.76,-74.5,auto,499.98,499.78,215,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,6,4.11,0.99,-79,auto,499.98,499.78,215,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,4.42,1.38,-80,auto,499.98,499.78,215,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,51,53,7,3,570.54,0.42,-74.5,auto,499.98,499.78,215,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,520.42,0.67,-74.5,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,4,7,3.32,0.56,-79,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,30.52,0.69,-74,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,4,7,0.48,1.02,-79,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,6,306.07,0.38,-74.5,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,14,16,3,7,4.43,0.08,-80.5,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,4,581.62,1.06,-74,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,6,7,4.37,0.6,-79,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,P/A/2/1,52,53,7,2,571.42,1.92,-74,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,3,7,4.06,1.87,-80,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
6/19/2021 6:14,A/P/1/2,15,16,4,7,3.76,1.35,-79.5,auto,499.89,499.85,65,19.78,167.18,0.43,Long-term blockage
